epoch,loss
3140,0.008775
3150,0.008774
3160,0.008773
3170,0.008772
3180,0.008771
3190,0.008770
3200,0.008769
3210,0.008768
3220,0.008767
3230,0.008766
3240,0.008765
3250,0.008764
3260,0.008763
3270,0.008762
3280,0.008761
3290,0.008760
3300,0.008759
3310,0.008758
3320,0.008757
3330,0.008756
3340,0.008755
3350,0.008754
3360,0.008753
3370,0.008752
3380,0.008751
3390,0.008750
3400,0.008749
3410,0.008748
3420,0.008747
3430,0.008747
3440,0.008746
3450,0.008745
3460,0.008744
3470,0.008743
3480,0.008742
3490,0.008741
3500,0.008740
3510,0.008739
3520,0.008738
3530,0.008737
3540,0.008736
3550,0.008735
3560,0.008734
3570,0.008733
3580,0.008732
3590,0.008731
3600,0.008730
3610,0.008730
3620,0.008729
3630,0.008728
3640,0.008727
3650,0.008726
3660,0.008725
3670,0.008724
3680,0.008723
3690,0.008722
3700,0.008721
3710,0.008720
3720,0.008719
3730,0.008718
3740,0.008718
3750,0.008717
3760,0.008716
3770,0.008715
3780,0.008714
3790,0.008713
3800,0.008712
3810,0.008711
3820,0.008710
3830,0.008709
3840,0.008708
3850,0.008708
3860,0.008707
3870,0.008706
3880,0.008705
3890,0.008704
3900,0.008703
3910,0.008702
3920,0.008702
3930,0.008701
3940,0.008700
3950,0.008699
3960,0.008698
3970,0.008697
3980,0.008696
3990,0.008695
4000,0.008695
4010,0.008694
4020,0.008693
4030,0.008692
4040,0.008691
4050,0.008690
4060,0.008689
4070,0.008688
4080,0.008687
4090,0.008687
4100,0.008686
4110,0.008685
4120,0.008684
4130,0.008683
4140,0.008682
4150,0.008682
4160,0.008681
4170,0.008680
4180,0.008679
4190,0.008678
4200,0.008677
4210,0.008676
4220,0.008676
4230,0.008675
4240,0.008674
4250,0.008673
4260,0.008672
4270,0.008671
4280,0.008671
4290,0.008670
4300,0.008669
4310,0.008668
4320,0.008667
4330,0.008667
4340,0.008666
4350,0.008665
4360,0.008664
4370,0.008663
4380,0.008662
4390,0.008662
4400,0.008661
4410,0.008660
4420,0.008659
4430,0.008658
4440,0.008658
4450,0.008657
4460,0.008656
4470,0.008655
4480,0.008655
4490,0.008654
4500,0.008653
4510,0.008652
4520,0.008652
4530,0.008651
4540,0.008650
4550,0.008649
4560,0.008648
4570,0.008648
4580,0.008647
4590,0.008646
4600,0.008645
4610,0.008644
4620,0.008644
4630,0.008643
4640,0.008642
4650,0.008641
4660,0.008641
4670,0.008640
4680,0.008639
4690,0.008638
4700,0.008638
4710,0.008637
4720,0.008636
4730,0.008635
4740,0.008635
4750,0.008634
4760,0.008633
4770,0.008632
4780,0.008632
4790,0.008631
4800,0.008630
4810,0.008629
4820,0.008629
4830,0.008628
4840,0.008627
4850,0.008627
4860,0.008626
4870,0.008625
4880,0.008624
4890,0.008624
4900,0.008623
4910,0.008622
4920,0.008621
4930,0.008621
4940,0.008620
4950,0.008619
4960,0.008619
4970,0.008618
4980,0.008617
4990,0.008616
5000,0.008616
5010,0.008615
5020,0.008614
5030,0.008614
5040,0.008613
5050,0.008612
5060,0.008611
5070,0.008611
5080,0.008610
5090,0.008609
5100,0.008609
5110,0.008608
5120,0.008607
5130,0.008607
5140,0.008606
5150,0.008605
5160,0.008605
5170,0.008604
5180,0.008603
5190,0.008603
5200,0.008602
5210,0.008601
5220,0.008601
5230,0.008600
5240,0.008599
5250,0.008599
5260,0.008598
5270,0.008597
5280,0.008597
5290,0.008596
5300,0.008595
5310,0.008595
5320,0.008594
5330,0.008593
5340,0.008593
5350,0.008592
5360,0.008591
5370,0.008591
5380,0.008590
5390,0.008589
5400,0.008589
5410,0.008588
5420,0.008588
5430,0.008587
5440,0.008586
5450,0.008586
5460,0.008585
5470,0.008584
5480,0.008584
5490,0.008583
5500,0.008583
5510,0.008582
5520,0.008581
5530,0.008581
5540,0.008580
5550,0.008579
5560,0.008579
5570,0.008578
5580,0.008578
5590,0.008577
5600,0.008576
5610,0.008576
5620,0.008575
5630,0.008574
5640,0.008574
5650,0.008573
5660,0.008573
5670,0.008572
5680,0.008571
5690,0.008571
5700,0.008570
5710,0.008570
5720,0.008569
5730,0.008568
5740,0.008568
5750,0.008567
5760,0.008567
5770,0.008566
5780,0.008565
5790,0.008565
5800,0.008564
5810,0.008564
5820,0.008563
5830,0.008563
5840,0.008562
5850,0.008562
5860,0.008561
5870,0.008560
5880,0.008560
5890,0.008559
5900,0.008559
5910,0.008558
5920,0.008557
5930,0.008557
5940,0.008556
5950,0.008556
5960,0.008555
5970,0.008555
5980,0.008554
5990,0.008553
6000,0.008553
6010,0.008552
6020,0.008552
6030,0.008551
6040,0.008551
6050,0.008550
6060,0.008550
6070,0.008549
6080,0.008549
6090,0.008548
6100,0.008547
6110,0.008547
6120,0.008546
6130,0.008546
6140,0.008545
6150,0.008545
6160,0.008544
6170,0.008544
6180,0.008543
6190,0.008543
6200,0.008542
6210,0.008542
6220,0.008541
6230,0.008541
6240,0.008540
6250,0.008540
6260,0.008539
6270,0.008538
6280,0.008538
6290,0.008537
6300,0.008537
6310,0.008536
6320,0.008536
6330,0.008535
6340,0.008535
6350,0.008534
6360,0.008534
6370,0.008533
6380,0.008533
6390,0.008532
6400,0.008532
6410,0.008531
6420,0.008531
6430,0.008530
6440,0.008530
6450,0.008529
6460,0.008529
6470,0.008528
6480,0.008528
6490,0.008527
6500,0.008527
6510,0.008526
6520,0.008526
6530,0.008525
6540,0.008525
6550,0.008524
6560,0.008524
6570,0.008523
6580,0.008523
6590,0.008522
6600,0.008522
6610,0.008521
6620,0.008521
6630,0.008520
6640,0.008520
6650,0.008520
6660,0.008519
6670,0.008519
6680,0.008518
6690,0.008518
6700,0.008517
6710,0.008517
6720,0.008516
6730,0.008516
6740,0.008515
6750,0.008515
6760,0.008514
6770,0.008514
6780,0.008513
6790,0.008513
6800,0.008512
6810,0.008512
6820,0.008511
6830,0.008511
6840,0.008511
6850,0.008510
6860,0.008510
6870,0.008509
6880,0.008509
6890,0.008508
6900,0.008508
6910,0.008507
6920,0.008507
6930,0.008506
6940,0.008506
6950,0.008506
6960,0.008505
6970,0.008505
6980,0.008504
6990,0.008504
7000,0.008503
7010,0.008503
7020,0.008503
7030,0.008502
7040,0.008502
7050,0.008501
7060,0.008501
7070,0.008500
7080,0.008500
7090,0.008499
7100,0.008499
7110,0.008499
7120,0.008498
7130,0.008498
7140,0.008497
7150,0.008497
7160,0.008496
7170,0.008496
7180,0.008495
7190,0.008495
7200,0.008495
7210,0.008494
7220,0.008494
7230,0.008493
7240,0.008493
7250,0.008493
7260,0.008492
7270,0.008492
7280,0.008491
7290,0.008491
7300,0.008490
7310,0.008490
7320,0.008490
7330,0.008489
7340,0.008489
7350,0.008488
7360,0.008488
7370,0.008487
7380,0.008487
7390,0.008487
7400,0.008486
7410,0.008486
7420,0.008485
7430,0.008485
7440,0.008485
7450,0.008484
7460,0.008484
7470,0.008484
7480,0.008483
7490,0.008483
7500,0.008482
7510,0.008482
7520,0.008481
7530,0.008481
7540,0.008481
7550,0.008480
7560,0.008480
7570,0.008480
7580,0.008479
7590,0.008479
7600,0.008478
7610,0.008478
7620,0.008478
7630,0.008477
7640,0.008477
7650,0.008477
7660,0.008476
7670,0.008476
7680,0.008475
7690,0.008475
7700,0.008475
7710,0.008474
7720,0.008474
7730,0.008474
7740,0.008473
7750,0.008473
7760,0.008472
7770,0.008472
7780,0.008472
7790,0.008471
7800,0.008471
7810,0.008471
7820,0.008470
7830,0.008470
7840,0.008469
7850,0.008469
7860,0.008469
7870,0.008468
7880,0.008468
7890,0.008468
7900,0.008467
7910,0.008467
7920,0.008467
7930,0.008466
7940,0.008466
7950,0.008465
7960,0.008465
7970,0.008465
7980,0.008464
7990,0.008464
8000,0.008464
8010,0.008463
8020,0.008463
8030,0.008463
8040,0.008462
8050,0.008462
8060,0.008461
8070,0.008461
8080,0.008461
8090,0.008460
8100,0.008460
8110,0.008460
8120,0.008459
8130,0.008459
8140,0.008459
8150,0.008458
8160,0.008458
8170,0.008458
8180,0.008457
8190,0.008457
8200,0.008456
8210,0.008456
8220,0.008456
8230,0.008455
8240,0.008455
8250,0.008455
8260,0.008454
8270,0.008454
8280,0.008454
8290,0.008453
8300,0.008453
8310,0.008453
8320,0.008452
8330,0.008452
8340,0.008452
8350,0.008451
8360,0.008451
8370,0.008451
8380,0.008450
8390,0.008450
8400,0.008450
8410,0.008449
8420,0.008449
8430,0.008449
8440,0.008448
8450,0.008448
8460,0.008447
8470,0.008447
8480,0.008447
8490,0.008446
8500,0.008446
8510,0.008446
8520,0.008445
8530,0.008445
8540,0.008445
8550,0.008444
8560,0.008444
8570,0.008444
8580,0.008444
8590,0.008443
8600,0.008443
8610,0.008443
8620,0.008442
8630,0.008442
8640,0.008442
8650,0.008441
8660,0.008441
8670,0.008441
8680,0.008440
8690,0.008440
8700,0.008440
8710,0.008439
8720,0.008439
8730,0.008439
8740,0.008438
8750,0.008438
8760,0.008438
8770,0.008437
8780,0.008437
8790,0.008437
8800,0.008436
8810,0.008436
8820,0.008436
8830,0.008435
8840,0.008435
8850,0.008435
8860,0.008434
8870,0.008434
8880,0.008434
8890,0.008433
8900,0.008433
8910,0.008433
8920,0.008432
8930,0.008432
8940,0.008432
8950,0.008431
8960,0.008431
8970,0.008431
8980,0.008431
8990,0.008430
9000,0.008430
9010,0.008430
9020,0.008429
9030,0.008429
9040,0.008429
9050,0.008428
9060,0.008428
9070,0.008428
9080,0.008427
9090,0.008427
9100,0.008427
9110,0.008427
9120,0.008426
9130,0.008426
9140,0.008426
9150,0.008425
9160,0.008425
9170,0.008425
9180,0.008424
9190,0.008424
9200,0.008424
9210,0.008423
9220,0.008423
9230,0.008423
9240,0.008423
9250,0.008422
9260,0.008422
9270,0.008422
9280,0.008421
9290,0.008421
9300,0.008421
9310,0.008420
9320,0.008420
9330,0.008420
9340,0.008419
9350,0.008419
9360,0.008419
9370,0.008419
9380,0.008418
9390,0.008418
9400,0.008418
9410,0.008417
9420,0.008417
9430,0.008417
9440,0.008417
9450,0.008416
9460,0.008416
9470,0.008416
9480,0.008415
9490,0.008415
9500,0.008415
9510,0.008414
9520,0.008414
9530,0.008414
9540,0.008414
9550,0.008413
9560,0.008413
9570,0.008413
9580,0.008412
9590,0.008412
9600,0.008412
9610,0.008411
9620,0.008411
9630,0.008411
9640,0.008411
9650,0.008410
9660,0.008410
9670,0.008410
9680,0.008409
9690,0.008409
9700,0.008409
9710,0.008409
9720,0.008408
9730,0.008408
9740,0.008408
9750,0.008407
9760,0.008407
9770,0.008407
9780,0.008406
9790,0.008406
9800,0.008406
9810,0.008406
9820,0.008405
9830,0.008405
9840,0.008405
9850,0.008405
9860,0.008404
9870,0.008404
9880,0.008404
9890,0.008403
9900,0.008403
9910,0.008403
9920,0.008402
9930,0.008402
9940,0.008402
9950,0.008402
9960,0.008401
9970,0.008401
9980,0.008401
9990,0.008400
