epoch,loss
3090,0.000781
3100,0.000780
3110,0.000780
3120,0.000779
3130,0.000778
3140,0.000777
3150,0.000777
3160,0.000776
3170,0.000775
3180,0.000774
3190,0.000774
3200,0.000773
3210,0.000772
3220,0.000772
3230,0.000771
3240,0.000770
3250,0.000769
3260,0.000769
3270,0.000768
3280,0.000767
3290,0.000767
3300,0.000766
3310,0.000765
3320,0.000765
3330,0.000764
3340,0.000763
3350,0.000763
3360,0.000762
3370,0.000761
3380,0.000761
3390,0.000760
3400,0.000759
3410,0.000759
3420,0.000758
3430,0.000757
3440,0.000757
3450,0.000756
3460,0.000756
3470,0.000755
3480,0.000754
3490,0.000754
3500,0.000753
3510,0.000753
3520,0.000752
3530,0.000751
3540,0.000751
3550,0.000750
3560,0.000750
3570,0.000749
3580,0.000749
3590,0.000748
3600,0.000747
3610,0.000747
3620,0.000746
3630,0.000746
3640,0.000745
3650,0.000745
3660,0.000744
3670,0.000743
3680,0.000743
3690,0.000742
3700,0.000742
3710,0.000741
3720,0.000741
3730,0.000740
3740,0.000740
3750,0.000739
3760,0.000739
3770,0.000738
3780,0.000738
3790,0.000737
3800,0.000737
3810,0.000736
3820,0.000736
3830,0.000735
3840,0.000735
3850,0.000734
3860,0.000734
3870,0.000733
3880,0.000733
3890,0.000732
3900,0.000732
3910,0.000731
3920,0.000731
3930,0.000730
3940,0.000730
3950,0.000730
3960,0.000729
3970,0.000729
3980,0.000728
3990,0.000728
4000,0.000727
4010,0.000727
4020,0.000726
4030,0.000726
4040,0.000725
4050,0.000725
4060,0.000725
4070,0.000724
4080,0.000724
4090,0.000723
4100,0.000723
4110,0.000722
4120,0.000722
4130,0.000721
4140,0.000721
4150,0.000721
4160,0.000720
4170,0.000720
4180,0.000719
4190,0.000719
4200,0.000719
4210,0.000718
4220,0.000718
4230,0.000717
4240,0.000717
4250,0.000716
4260,0.000716
4270,0.000716
4280,0.000715
4290,0.000715
4300,0.000714
4310,0.000714
4320,0.000714
4330,0.000713
4340,0.000713
4350,0.000712
4360,0.000712
4370,0.000712
4380,0.000711
4390,0.000711
4400,0.000711
4410,0.000710
4420,0.000710
4430,0.000710
4440,0.000709
4450,0.000709
4460,0.000708
4470,0.000708
4480,0.000708
4490,0.000707
4500,0.000707
4510,0.000707
4520,0.000706
4530,0.000706
4540,0.000706
4550,0.000705
4560,0.000705
4570,0.000705
4580,0.000704
4590,0.000704
4600,0.000703
4610,0.000703
4620,0.000703
4630,0.000702
4640,0.000702
4650,0.000702
4660,0.000702
4670,0.000701
4680,0.000701
4690,0.000700
4700,0.000700
4710,0.000700
4720,0.000700
4730,0.000699
4740,0.000699
4750,0.000699
4760,0.000698
4770,0.000698
4780,0.000698
4790,0.000697
4800,0.000697
4810,0.000697
4820,0.000696
4830,0.000696
4840,0.000696
4850,0.000695
4860,0.000695
4870,0.000695
4880,0.000695
4890,0.000694
4900,0.000694
4910,0.000694
4920,0.000693
4930,0.000693
4940,0.000693
4950,0.000692
4960,0.000692
4970,0.000692
4980,0.000692
4990,0.000691
5000,0.000691
5010,0.000691
5020,0.000690
5030,0.000690
5040,0.000690
5050,0.000690
5060,0.000689
5070,0.000689
5080,0.000689
5090,0.000689
5100,0.000688
5110,0.000688
5120,0.000688
5130,0.000687
5140,0.000687
5150,0.000687
5160,0.000687
5170,0.000686
5180,0.000686
5190,0.000686
5200,0.000685
5210,0.000685
5220,0.000685
5230,0.000685
5240,0.000684
5250,0.000684
5260,0.000684
5270,0.000684
5280,0.000683
5290,0.000683
5300,0.000683
5310,0.000683
5320,0.000682
5330,0.000682
5340,0.000682
5350,0.000682
5360,0.000681
5370,0.000681
5380,0.000681
5390,0.000681
5400,0.000680
5410,0.000680
5420,0.000680
5430,0.000680
5440,0.000679
5450,0.000679
5460,0.000679
5470,0.000679
5480,0.000679
5490,0.000678
5500,0.000678
5510,0.000678
5520,0.000678
5530,0.000677
5540,0.000677
5550,0.000677
5560,0.000677
5570,0.000676
5580,0.000676
5590,0.000676
5600,0.000676
5610,0.000676
5620,0.000675
5630,0.000675
5640,0.000675
5650,0.000675
5660,0.000674
5670,0.000674
5680,0.000674
5690,0.000674
5700,0.000674
5710,0.000673
5720,0.000673
5730,0.000673
5740,0.000673
5750,0.000672
5760,0.000672
5770,0.000672
5780,0.000672
5790,0.000672
5800,0.000671
5810,0.000671
5820,0.000671
5830,0.000671
5840,0.000671
5850,0.000670
5860,0.000670
5870,0.000670
5880,0.000670
5890,0.000669
5900,0.000669
5910,0.000669
5920,0.000669
5930,0.000669
5940,0.000668
5950,0.000668
5960,0.000668
5970,0.000668
5980,0.000668
5990,0.000668
6000,0.000667
6010,0.000667
6020,0.000667
6030,0.000667
6040,0.000667
6050,0.000666
6060,0.000666
6070,0.000666
6080,0.000666
6090,0.000666
6100,0.000665
6110,0.000665
6120,0.000665
6130,0.000665
6140,0.000665
6150,0.000665
6160,0.000664
6170,0.000664
6180,0.000664
6190,0.000664
6200,0.000664
6210,0.000663
6220,0.000663
6230,0.000663
6240,0.000663
6250,0.000663
6260,0.000662
6270,0.000662
6280,0.000662
6290,0.000662
6300,0.000662
6310,0.000662
6320,0.000661
6330,0.000661
6340,0.000661
6350,0.000661
6360,0.000661
6370,0.000660
6380,0.000660
6390,0.000660
6400,0.000660
6410,0.000660
6420,0.000660
6430,0.000659
6440,0.000659
6450,0.000659
6460,0.000659
6470,0.000659
6480,0.000659
6490,0.000658
6500,0.000658
6510,0.000658
6520,0.000658
6530,0.000658
6540,0.000658
6550,0.000657
6560,0.000657
6570,0.000657
6580,0.000657
6590,0.000657
6600,0.000657
6610,0.000656
6620,0.000656
6630,0.000656
6640,0.000656
6650,0.000656
6660,0.000656
6670,0.000655
6680,0.000655
6690,0.000655
6700,0.000655
6710,0.000655
6720,0.000655
6730,0.000654
6740,0.000654
6750,0.000654
6760,0.000654
6770,0.000654
6780,0.000654
6790,0.000654
6800,0.000653
6810,0.000653
6820,0.000653
6830,0.000653
6840,0.000653
6850,0.000653
6860,0.000652
6870,0.000652
6880,0.000652
6890,0.000652
6900,0.000652
6910,0.000652
6920,0.000652
6930,0.000651
6940,0.000651
6950,0.000651
6960,0.000651
6970,0.000651
6980,0.000651
6990,0.000651
7000,0.000650
7010,0.000650
7020,0.000650
7030,0.000650
7040,0.000650
7050,0.000650
7060,0.000649
7070,0.000649
7080,0.000649
7090,0.000649
7100,0.000649
7110,0.000649
7120,0.000649
7130,0.000648
7140,0.000648
7150,0.000648
7160,0.000648
7170,0.000648
7180,0.000648
7190,0.000648
7200,0.000647
7210,0.000647
7220,0.000647
7230,0.000647
7240,0.000647
7250,0.000647
7260,0.000646
7270,0.000646
7280,0.000646
7290,0.000646
7300,0.000646
7310,0.000646
7320,0.000646
7330,0.000646
7340,0.000645
7350,0.000645
7360,0.000645
7370,0.000645
7380,0.000645
7390,0.000645
7400,0.000645
7410,0.000645
7420,0.000644
7430,0.000644
7440,0.000644
7450,0.000644
7460,0.000644
7470,0.000644
7480,0.000644
7490,0.000643
7500,0.000643
7510,0.000643
7520,0.000643
7530,0.000643
7540,0.000643
7550,0.000643
7560,0.000643
7570,0.000642
7580,0.000642
7590,0.000642
7600,0.000642
7610,0.000642
7620,0.000642
7630,0.000642
7640,0.000642
7650,0.000641
7660,0.000641
7670,0.000641
7680,0.000641
7690,0.000641
7700,0.000641
7710,0.000641
7720,0.000641
7730,0.000641
7740,0.000640
7750,0.000640
7760,0.000640
7770,0.000640
7780,0.000640
7790,0.000640
7800,0.000640
7810,0.000640
7820,0.000639
7830,0.000639
7840,0.000639
7850,0.000639
7860,0.000639
7870,0.000639
7880,0.000639
7890,0.000639
7900,0.000639
7910,0.000639
7920,0.000638
7930,0.000638
7940,0.000638
7950,0.000638
7960,0.000638
7970,0.000638
7980,0.000638
7990,0.000638
8000,0.000638
8010,0.000637
8020,0.000637
8030,0.000637
8040,0.000637
8050,0.000637
8060,0.000637
8070,0.000637
8080,0.000637
8090,0.000637
8100,0.000637
8110,0.000636
8120,0.000636
8130,0.000636
8140,0.000636
8150,0.000636
8160,0.000636
8170,0.000636
8180,0.000636
8190,0.000636
8200,0.000635
8210,0.000635
8220,0.000635
8230,0.000635
8240,0.000635
8250,0.000635
8260,0.000635
8270,0.000635
8280,0.000635
8290,0.000635
8300,0.000634
8310,0.000634
8320,0.000634
8330,0.000634
8340,0.000634
8350,0.000634
8360,0.000634
8370,0.000634
8380,0.000634
8390,0.000634
8400,0.000634
8410,0.000633
8420,0.000633
8430,0.000633
8440,0.000633
8450,0.000633
8460,0.000633
8470,0.000633
8480,0.000633
8490,0.000633
8500,0.000633
8510,0.000633
8520,0.000632
8530,0.000632
8540,0.000632
8550,0.000632
8560,0.000632
8570,0.000632
8580,0.000632
8590,0.000632
8600,0.000632
8610,0.000632
8620,0.000631
8630,0.000631
8640,0.000631
8650,0.000631
8660,0.000631
8670,0.000631
8680,0.000631
8690,0.000631
8700,0.000631
8710,0.000631
8720,0.000630
8730,0.000630
8740,0.000630
8750,0.000630
8760,0.000630
8770,0.000630
8780,0.000630
8790,0.000630
8800,0.000630
8810,0.000629
8820,0.000629
8830,0.000629
8840,0.000629
8850,0.000629
8860,0.000629
8870,0.000629
8880,0.000629
8890,0.000629
8900,0.000629
8910,0.000629
8920,0.000628
8930,0.000628
8940,0.000628
8950,0.000628
8960,0.000628
8970,0.000628
8980,0.000628
8990,0.000628
9000,0.000628
9010,0.000628
9020,0.000628
9030,0.000627
9040,0.000627
9050,0.000627
9060,0.000627
9070,0.000627
9080,0.000627
9090,0.000627
9100,0.000627
9110,0.000627
9120,0.000627
9130,0.000627
9140,0.000627
9150,0.000626
9160,0.000626
9170,0.000626
9180,0.000626
9190,0.000626
9200,0.000626
9210,0.000626
9220,0.000626
9230,0.000626
9240,0.000626
9250,0.000626
9260,0.000626
9270,0.000625
9280,0.000625
9290,0.000625
9300,0.000625
9310,0.000625
9320,0.000625
9330,0.000625
9340,0.000625
9350,0.000625
9360,0.000625
9370,0.000625
9380,0.000625
9390,0.000624
9400,0.000624
9410,0.000624
9420,0.000624
9430,0.000624
9440,0.000624
9450,0.000624
9460,0.000624
9470,0.000624
9480,0.000624
9490,0.000624
9500,0.000624
9510,0.000623
9520,0.000623
9530,0.000623
9540,0.000623
9550,0.000623
9560,0.000623
9570,0.000623
9580,0.000623
9590,0.000623
9600,0.000623
9610,0.000623
9620,0.000623
9630,0.000622
9640,0.000622
9650,0.000622
9660,0.000622
9670,0.000622
9680,0.000622
9690,0.000622
9700,0.000622
9710,0.000622
9720,0.000622
9730,0.000622
9740,0.000622
9750,0.000622
9760,0.000622
9770,0.000621
9780,0.000621
9790,0.000621
9800,0.000621
9810,0.000621
9820,0.000621
9830,0.000621
9840,0.000621
9850,0.000621
9860,0.000621
9870,0.000621
9880,0.000621
9890,0.000621
9900,0.000620
9910,0.000620
9920,0.000620
9930,0.000620
9940,0.000620
9950,0.000620
9960,0.000620
9970,0.000620
9980,0.000620
9990,0.000620
